total_time,inference_time,memcpy_h2d_time,memcpy_d2h_time
0.003419716958887875,0.0020952719496563077,0.0002723259385675192,4.130799788981676e-05
0.003463948960416019,0.002106694970279932,0.00026388594415038824,1.820793841034174e-05
0.0034109189873561263,0.0021157870069146156,0.0002517660614103079,1.703097950667143e-05
0.0033371250610798597,0.0020894069457426667,0.0002447430742904544,1.6725040040910244e-05
0.003947502002120018,0.002137980074621737,0.0007479339838027954,1.9310973584651947e-05
0.003421297064051032,0.0021108100190758705,0.0002679870231077075,1.7165089957416058e-05
0.0034159760689362884,0.0020836980547755957,0.00030544702894985676,1.7052050679922104e-05
0.0038008741103112698,0.0021155449794605374,0.00035429198760539293,1.7557991668581963e-05
0.003552405978552997,0.0021122799953445792,0.00026596197858452797,1.7141923308372498e-05
0.003913889988325536,0.0025598930660635233,0.00025540997739881277,1.9081984646618366e-05
0.004261734080500901,0.0027072939556092024,0.00035223597660660744,2.0165927708148956e-05
0.0037482010666280985,0.002088940003886819,0.0003675459884107113,1.7091981135308743e-05
0.0034098350442945957,0.0021116960560902953,0.00024820398539304733,1.780001912266016e-05
0.0033803959377110004,0.0021116959396749735,0.00025006092619150877,1.7329002730548382e-05
0.0036619679303839803,0.0021188739920035005,0.00034599797800183296,1.8502003513276577e-05
0.003552938927896321,0.0020875559421256185,0.0002771900035440922,1.7598038539290428e-05
0.0034074049908667803,0.0020967390155419707,0.0002722779754549265,1.7084996215999126e-05
0.003400395973585546,0.002095184987410903,0.0002668109955266118,1.6673002392053604e-05
0.0035041540395468473,0.002103010076098144,0.00025895796716213226,1.642399001866579e-05
0.003713745973072946,0.0021015710663050413,0.00043911999091506004,1.76670728251338e-05
0.003667218959890306,0.0020967350574210286,0.000323836924508214,1.7410959117114544e-05
0.0034172970335930586,0.0021008950425311923,0.0002699510660022497,1.7832964658737183e-05
0.003401436028070748,0.002104262006469071,0.00028661906253546476,1.7047044821083546e-05
0.0035902130184695125,0.0021657210309058428,0.0002938660327345133,1.7542974092066288e-05
0.0032425150275230408,0.0020894550252705812,0.00029376393649727106,1.650792546570301e-05
0.0034677450312301517,0.002087561064399779,0.00026060501113533974,1.6812002286314964e-05
0.003505348926410079,0.0020959029207006097,0.0002607500646263361,1.748895738273859e-05
0.003204509033821523,0.0021002619760110974,0.0002740089548751712,1.6373000107705593e-05
